Reaction:   ZT= 69    AT 169    ZP 18    AP  40
Energies in MeV, cross sections in mb,  angular momenta in hbar
SIGSUM = sum of residual nucleus cross sections.  SIGRAT = SIGSUM/SIGFUS

  ELAB E*_CN    SIGFUS    SIGSUM    SIGRAT   SIGEVAP    SIGFIS  LCRIT sig_205Fr sig_206Fr sig_207Fr sig_208Fr sig_209Fr sig_204Rn sig_205Rn sig_206Rn sig_207Rn sig_208Rn sig_203At sig_204At sig_205At sig_206At sig_207At sig_202Po sig_203Po sig_204Po sig_205Po sig_206Po sig_201Bi sig_202Bi sig_203Bi sig_204Bi sig_205Bi
 162.0  38.5 4.744e-02 3.664e-02 7.724e-01 3.664e-02 1.080e-02    0.0  3.22e-04  3.07e-02  3.41e-03  3.31e-06  0.00e+00  0.00e+00  7.42e-05  1.65e-03  1.06e-04  8.47e-08  2.94e-04  7.26e-05  6.27e-07  7.14e-06  6.31e-07  9.72e-08  3.29e-06  6.48e-07  1.68e-10  3.41e-09  1.63e-07  8.45e-12  2.03e-09  0.00e+00  1.13e-15
 169.8  44.8 1.495e+01 8.281e+00 5.539e-01 8.278e+00 6.653e+00   21.0  2.89e+00  4.53e+00  1.02e-01  6.73e-05  0.00e+00  1.41e-04  3.10e-01  3.11e-01  5.02e-03  3.92e-06  1.20e-01  4.51e-03  2.70e-03  2.30e-03  3.65e-05  9.24e-04  1.77e-03  5.34e-05  1.87e-06  1.79e-06  1.47e-07  8.18e-07  1.71e-06  5.13e-16  7.53e-11
 176.4  50.1 1.067e+02 3.448e+01 3.231e-01 3.444e+01 7.162e+01   40.0  2.31e+01  7.06e+00  6.71e-02  2.13e-05  0.00e+00  1.48e-01  2.82e+00  7.21e-01  7.72e-03  6.03e-06  4.73e-01  9.91e-03  3.58e-02  7.48e-03  6.80e-05  1.95e-02  8.90e-03  1.30e-04  4.58e-05  8.86e-06  7.89e-06  2.78e-05  6.39e-05  4.01e-11  4.61e-09
 183.9  56.2 2.717e+02 3.041e+01 1.119e-01 3.041e+01 2.333e+02   54.0  2.24e+01  1.37e+00  5.09e-03  0.00e+00  0.00e+00  2.10e+00  3.72e+00  3.01e-01  1.89e-03  8.04e-07  3.22e-01  4.08e-02  7.18e-02  4.59e-03  3.02e-05  6.30e-02  8.01e-03  2.22e-04  1.49e-04  7.78e-06  4.86e-05  1.60e-04  1.44e-03  9.90e-09  3.49e-08
 162.0  38.5 4.744e-02 3.664e-02 7.724e-01 3.664e-02 1.080e-02    0.0  3.22e-04  3.07e-02  3.41e-03  3.31e-06  0.00e+00  0.00e+00  7.42e-05  1.65e-03  1.06e-04  8.47e-08  2.94e-04  7.26e-05  6.27e-07  7.14e-06  6.31e-07  9.72e-08  3.29e-06  6.48e-07  1.68e-10  3.41e-09  1.63e-07  8.45e-12  2.03e-09  0.00e+00  1.13e-15
 169.6  44.6 1.338e+01 7.518e+00 5.619e-01 7.520e+00 5.843e+00   20.0  2.51e+00  4.23e+00  9.94e-02  6.60e-05  0.00e+00  9.59e-05  2.70e-01  2.85e-01  4.74e-03  3.69e-06  1.08e-01  4.24e-03  2.30e-03  2.09e-03  3.41e-05  7.63e-04  1.59e-03  4.99e-05  1.61e-06  1.60e-06  2.44e-05  4.04e-07  1.88e-06  2.80e-16  5.35e-11
 176.4  50.1 1.067e+02 3.448e+01 3.231e-01 3.444e+01 7.162e+01   40.0  2.31e+01  7.06e+00  6.71e-02  2.13e-05  0.00e+00  1.48e-01  2.82e+00  7.21e-01  7.72e-03  6.03e-06  4.73e-01  9.91e-03  3.58e-02  7.48e-03  6.80e-05  1.95e-02  8.90e-03  1.30e-04  4.58e-05  8.86e-06  7.89e-06  2.78e-05  6.39e-05  4.01e-11  4.61e-09
 183.9  56.2 2.717e+02 3.041e+01 1.119e-01 3.041e+01 2.333e+02   54.0  2.24e+01  1.37e+00  5.09e-03  0.00e+00  0.00e+00  2.10e+00  3.72e+00  3.01e-01  1.89e-03  8.04e-07  3.22e-01  4.08e-02  7.18e-02  4.59e-03  3.02e-05  6.30e-02  8.01e-03  2.22e-04  1.49e-04  7.78e-06  4.86e-05  1.60e-04  1.44e-03  9.90e-09  3.49e-08
 186.0  57.9 3.157e+02 2.459e+01 7.788e-02 2.456e+01 2.802e+02   57.0  1.72e+01  6.90e-01  2.00e-03  0.00e+00  0.00e+00  2.89e+00  3.17e+00  1.89e-01  9.63e-04  2.48e-07  2.34e-01  6.31e-02  6.75e-02  3.33e-03  1.99e-05  6.84e-02  6.37e-03  2.88e-04  1.60e-04  6.29e-06  9.93e-05  2.14e-04  2.39e-03  2.77e-08  4.69e-08
 191.2  62.1 4.111e+02 1.278e+01 3.108e-02 1.278e+01 3.831e+02   62.0  6.43e+00  1.05e-01  1.70e-04  0.00e+00  0.00e+00  4.25e+00  1.62e+00  4.57e-02  1.30e-04  0.00e+00  8.71e-02  1.22e-01  4.46e-02  1.19e-03  4.75e-06  6.18e-02  2.90e-03  5.76e-04  1.42e-04  2.94e-06  3.83e-04  6.60e-04  5.54e-03  1.60e-07  7.11e-08
