Reaction:   ZT= 76    AT 188    ZP  9    AP  19
Energies in MeV, cross sections in mb,  angular momenta in hbar
SIGSUM = sum of residual nucleus cross sections.  SIGRAT = SIGSUM/SIGFUS

  ELAB E*_CN    SIGFUS    SIGSUM    SIGRAT   SIGEVAP    SIGFIS  LCRIT sig_203At sig_204At sig_205At sig_206At sig_207At sig_202Po sig_203Po sig_204Po sig_205Po sig_206Po sig_201Bi sig_202Bi sig_203Bi sig_204Bi sig_205Bi sig_200Pb sig_201Pb sig_202Pb sig_203Pb sig_204Pb sig_199Tl sig_200Tl sig_201Tl sig_202Tl sig_203Tl
  79.3  42.7 1.404e-02 1.379e-02 9.823e-01 1.380e-02 2.356e-04    0.0  8.10e-03  5.31e-03  2.57e-05  0.00e+00  0.00e+00  4.84e-08  1.52e-04  1.37e-04  4.36e-07  3.18e-11  6.43e-05  7.37e-07  1.92e-07  3.06e-07  3.23e-09  9.30e-08  2.33e-07  5.67e-09  1.16e-11  5.60e-11  4.38e-09  3.42e-13  1.94e-11  0.00e+00  4.98e-19
  80.9  44.0 1.076e-01 1.052e-01 9.775e-01 1.052e-01 2.200e-03    0.0  7.57e-02  2.65e-02  9.50e-05  0.00e+00  0.00e+00  2.89e-06  1.64e-03  7.71e-04  1.65e-06  0.00e+00  4.60e-04  2.88e-06  2.64e-06  2.17e-06  1.37e-08  1.14e-06  1.94e-06  2.64e-08  2.19e-10  5.08e-10  2.29e-08  9.88e-12  2.37e-10  0.00e+00  3.02e-17
  82.1  45.2 5.473e-01 5.323e-01 9.726e-01 5.326e-01 1.316e-02    0.0  4.24e-01  9.28e-02  2.54e-04  0.00e+00  0.00e+00  6.90e-05  1.01e-02  2.93e-03  4.59e-06  0.00e+00  2.10e-03  8.09e-06  1.91e-05  1.01e-05  3.85e-08  9.36e-06  9.82e-06  7.95e-08  2.11e-09  2.88e-09  8.37e-08  1.37e-10  1.73e-09  7.01e-23  5.46e-16
  85.6  48.3 1.610e+01 1.514e+01 9.406e-01 1.514e+01 5.985e-01    9.0  1.37e+01  9.45e-01  1.68e-03  0.00e+00  0.00e+00  3.57e-02  3.85e-01  3.63e-02  3.29e-05  0.00e+00  3.75e-02  7.62e-05  1.09e-03  1.78e-04  2.96e-07  6.75e-04  2.21e-04  7.06e-07  2.56e-07  8.39e-08  1.40e-08  4.98e-08  5.88e-07  7.21e-18  2.89e-13
  87.6  50.2 5.540e+01 4.855e+01 8.763e-01 4.850e+01 2.686e+00   17.0  4.49e+01  1.82e+00  2.88e-03  0.00e+00  0.00e+00  3.15e-01  1.34e+00  7.41e-02  5.93e-05  0.00e+00  8.64e-02  3.60e-04  4.75e-03  4.05e-04  5.09e-07  3.28e-03  5.82e-04  1.41e-06  1.42e-06  2.62e-07  1.18e-07  3.69e-07  9.04e-06  8.12e-16  3.81e-12
  79.3  42.7 1.404e-02 1.379e-02 9.823e-01 1.380e-02 2.356e-04    0.0  8.10e-03  5.31e-03  2.57e-05  0.00e+00  0.00e+00  4.84e-08  1.52e-04  1.37e-04  4.36e-07  3.18e-11  6.43e-05  7.37e-07  1.92e-07  3.06e-07  3.23e-09  9.30e-08  2.33e-07  5.67e-09  1.16e-11  5.60e-11  4.38e-09  3.42e-13  1.94e-11  0.00e+00  4.98e-19
  80.9  44.0 1.076e-01 1.052e-01 9.775e-01 1.052e-01 2.200e-03    0.0  7.57e-02  2.65e-02  9.50e-05  0.00e+00  0.00e+00  2.89e-06  1.64e-03  7.71e-04  1.65e-06  0.00e+00  4.60e-04  2.88e-06  2.64e-06  2.17e-06  1.37e-08  1.14e-06  1.94e-06  2.64e-08  2.19e-10  5.08e-10  2.29e-08  9.88e-12  2.37e-10  0.00e+00  3.02e-17
  82.1  45.2 5.473e-01 5.323e-01 9.726e-01 5.326e-01 1.316e-02    0.0  4.24e-01  9.28e-02  2.54e-04  0.00e+00  0.00e+00  6.90e-05  1.01e-02  2.93e-03  4.59e-06  0.00e+00  2.10e-03  8.09e-06  1.91e-05  1.01e-05  3.85e-08  9.36e-06  9.82e-06  7.95e-08  2.11e-09  2.88e-09  8.37e-08  1.37e-10  1.73e-09  7.01e-23  5.46e-16
  85.6  48.3 1.610e+01 1.514e+01 9.406e-01 1.514e+01 5.985e-01    9.0  1.37e+01  9.45e-01  1.68e-03  0.00e+00  0.00e+00  3.57e-02  3.85e-01  3.63e-02  3.29e-05  0.00e+00  3.75e-02  7.62e-05  1.09e-03  1.78e-04  2.96e-07  6.75e-04  2.21e-04  7.06e-07  2.56e-07  8.39e-08  1.40e-08  4.98e-08  5.88e-07  7.21e-18  2.89e-13
  87.7  50.2 5.691e+01 4.911e+01 8.630e-01 4.910e+01 2.780e+00   17.0  4.54e+01  1.83e+00  2.89e-03  0.00e+00  0.00e+00  3.27e-01  1.38e+00  7.49e-02  6.01e-05  0.00e+00  8.88e-02  3.82e-04  4.89e-03  4.18e-04  5.26e-07  3.39e-03  5.82e-04  1.44e-06  1.47e-06  2.70e-07  1.23e-07  3.82e-07  9.56e-06  9.18e-16  3.93e-12
  90.9  53.1 1.698e+02 1.146e+02 6.749e-01 1.149e+02 1.285e+01   25.0  1.06e+02  2.42e+00  3.81e-03  0.00e+00  0.00e+00  2.32e+00  3.57e+00  1.05e-01  8.49e-05  0.00e+00  1.41e-01  4.43e-03  1.72e-02  6.34e-04  6.76e-07  1.47e-02  1.09e-03  4.61e-06  7.52e-06  5.53e-07  1.13e-06  3.07e-06  1.66e-04  3.30e-13  5.59e-11
  91.6  53.8 2.007e+02 1.248e+02 6.220e-01 1.246e+02 1.694e+01   26.0  1.15e+02  2.40e+00  3.82e-03  0.00e+00  0.00e+00  3.14e+00  3.99e+00  1.03e-01  8.68e-05  0.00e+00  1.45e-01  6.78e-03  2.08e-02  6.35e-04  6.96e-07  1.86e-02  1.17e-03  6.16e-06  9.71e-06  5.57e-07  1.66e-06  4.35e-06  2.56e-04  9.15e-13  9.02e-11
  93.9  55.9 2.922e+02 1.384e+02 4.738e-01 1.381e+02 3.418e+01   30.0  1.25e+02  2.16e+00  3.48e-03  0.00e+00  0.00e+00  6.27e+00  4.69e+00  9.66e-02  8.51e-05  0.00e+00  1.38e-01  2.05e-02  2.82e-02  6.12e-04  6.81e-07  3.04e-02  1.23e-03  1.48e-05  1.66e-05  5.97e-07  1.75e-06  1.27e-05  8.91e-04  1.01e-11  2.75e-10
  96.9  58.6 4.080e+02 1.278e+02 3.132e-01 1.278e+02 7.277e+01   35.0  1.10e+02  1.59e+00  2.51e-03  0.00e+00  0.00e+00  1.13e+01  4.59e+00  7.65e-02  7.12e-05  0.00e+00  1.14e-01  4.40e-02  4.04e-02  5.09e-04  5.57e-07  4.37e-02  1.12e-03  3.59e-05  2.44e-05  5.41e-07  7.37e-06  7.55e-05  2.58e-03  1.24e-10  8.24e-10
 103.9  64.9 6.488e+02 6.290e+01 9.695e-02 6.290e+01 2.537e+02   43.0  4.16e+01  3.97e-01  5.33e-04  0.00e+00  0.00e+00  1.81e+01  2.46e+00  2.86e-02  2.71e-05  0.00e+00  8.22e-02  1.39e-01  3.19e-02  2.43e-04  2.48e-07  4.45e-02  6.36e-04  1.69e-04  2.75e-05  3.17e-07  1.07e-04  3.25e-03  1.06e-02  5.44e-09  3.48e-09
  87.6  50.2 5.540e+01 4.855e+01 8.763e-01 4.850e+01 2.686e+00   17.0  4.49e+01  1.82e+00  2.88e-03  0.00e+00  0.00e+00  3.15e-01  1.34e+00  7.41e-02  5.93e-05  0.00e+00  8.64e-02  3.60e-04  4.75e-03  4.05e-04  5.09e-07  3.28e-03  5.82e-04  1.41e-06  1.42e-06  2.62e-07  1.18e-07  3.69e-07  9.04e-06  8.12e-16  3.81e-12
