Reaction:   ZT= 16    AT  34    ZP  8    AP  16
Energies in MeV, cross sections in mb,  angular momenta in hbar
SIGSUM = sum of residual nucleus cross sections.  SIGRAT = SIGSUM/SIGFUS

  ELAB E*_CN    SIGFUS    SIGSUM    SIGRAT   SIGEVAP    SIGFIS  LCRIT  sig_46Cr  sig_47Cr  sig_48Cr  sig_49Cr  sig_50Cr  sig_45Be     sig_V  sig_46Be     sig_V  sig_47Be     sig_V  sig_48Be     sig_V  sig_49Be     sig_V  sig_44Ti  sig_45Ti  sig_46Ti  sig_47Ti  sig_48Ti  sig_43Sc  sig_44Sc  sig_45Sc  sig_46Sc  sig_47Sc  sig_42Ca  sig_43Ca  sig_44Ca  sig_45Ca  sig_46Ca
  28.1  34.7 1.235e+02 1.234e+02 9.994e-01 1.235e+02 0.000e+00    7.0  0.00e+00  0.00e+00  4.59e+00  1.15e+00  0.00e+00  0.00e+00  0.00e+00  6.24e-03  6.03e+01  1.39e+00  0.00e+00  2.38e+00  2.21e+00  8.41e-01  4.34e+01  0.00e+00  0.00e+00  6.89e+00  0.00e+00  7.01e-05  2.64e-01  0.00e+00  1.99e-05  0.00e+00  0.00e+00
  32.2  37.5 4.155e+02 4.148e+02 9.984e-01 4.155e+02 0.000e+00   12.0  0.00e+00  0.00e+00  1.40e+01  3.13e+00  0.00e+00  0.00e+00  0.00e+00  5.38e-01  1.94e+02  3.92e+00  2.16e-04  1.02e+01  7.09e+00  1.62e+01  1.37e+02  0.00e+00  1.30e-04  2.71e+01  0.00e+00  3.13e-02  1.60e+00  0.00e+00  1.91e-02  0.00e+00  0.00e+00
  33.2  38.2 4.767e+02 4.771e+02 1.001e+00 4.767e+02 0.000e+00   13.0  0.00e+00  0.00e+00  1.65e+01  3.46e+00  0.00e+00  0.00e+00  0.00e+00  1.11e+00  2.19e+02  4.66e+00  1.19e-03  1.26e+01  8.03e+00  2.35e+01  1.54e+02  0.00e+00  2.20e-04  3.26e+01  0.00e+00  6.96e-02  1.51e+00  0.00e+00  6.89e-02  0.00e+00  0.00e+00
  39.2  42.3 7.725e+02 7.717e+02 9.989e-01 7.724e+02 0.000e+00   19.0  0.00e+00  3.40e-05  2.04e+01  9.97e+00  1.71e-04  0.00e+00  0.00e+00  1.16e+01  2.77e+02  1.43e+01  2.98e-01  2.59e+01  1.65e+01  1.06e+02  2.16e+02  0.00e+00  2.16e-01  6.55e+01  0.00e+00  1.17e+00  4.51e+00  0.00e+00  2.29e+00  0.00e+00  0.00e+00
  42.2  44.3 8.844e+02 8.840e+02 9.996e-01 8.843e+02 0.000e+00   21.0  0.00e+00  1.37e-03  1.84e+01  1.42e+01  1.89e-03  0.00e+00  0.00e+00  2.21e+01  2.67e+02  2.60e+01  9.49e-01  3.31e+01  2.17e+01  1.66e+02  2.17e+02  0.00e+00  1.20e+00  7.80e+01  0.00e+00  2.72e+00  9.63e+00  0.00e+00  6.04e+00  0.00e+00  4.80e-07
  49.3  49.1 1.083e+03 1.081e+03 9.986e-01 1.081e+03 9.323e-12   25.0  0.00e+00  3.35e-02  1.28e+01  3.69e+01  1.29e-01  0.00e+00  1.72e-04  5.31e+01  1.94e+02  7.59e+01  3.81e+00  3.98e+01  4.02e+01  2.72e+02  2.01e+02  3.67e-05  1.24e+01  8.98e+01  1.88e-02  1.06e+01  1.81e+01  2.75e-03  2.09e+01  0.00e+00  5.00e-03
  52.3  51.2 1.147e+03 1.139e+03 9.930e-01 1.139e+03 1.911e-09   26.0  0.00e+00  7.17e-02  1.12e+01  4.32e+01  5.45e-01  0.00e+00  2.46e-03  6.28e+01  1.76e+02  9.68e+01  5.71e+00  3.90e+01  4.74e+01  2.89e+02  1.94e+02  2.03e-03  2.15e+01  8.56e+01  1.65e-01  1.42e+01  2.09e+01  5.71e-02  3.08e+01  0.00e+00  2.92e-02
  28.1  34.7 1.221e+02 1.221e+02 9.999e-01 1.221e+02 0.000e+00    7.0  0.00e+00  0.00e+00  4.53e+00  1.14e+00  0.00e+00  0.00e+00  0.00e+00  6.21e-03  5.97e+01  1.37e+00  0.00e+00  2.36e+00  2.18e+00  8.23e-01  4.29e+01  0.00e+00  0.00e+00  6.82e+00  0.00e+00  7.27e-05  2.56e-01  0.00e+00  1.95e-05  0.00e+00  0.00e+00
  32.1  37.5 4.116e+02 4.120e+02 1.001e+00 4.116e+02 0.000e+00   12.0  0.00e+00  0.00e+00  1.39e+01  3.04e+00  0.00e+00  0.00e+00  0.00e+00  5.40e-01  1.93e+02  3.78e+00  1.11e-04  1.02e+01  6.93e+00  1.62e+01  1.36e+02  0.00e+00  1.64e-04  2.69e+01  0.00e+00  3.14e-02  1.48e+00  0.00e+00  1.94e-02  0.00e+00  0.00e+00
  33.1  38.1 4.731e+02 4.729e+02 9.997e-01 4.731e+02 0.000e+00   13.0  0.00e+00  0.00e+00  1.64e+01  3.37e+00  0.00e+00  0.00e+00  0.00e+00  1.15e+00  2.19e+02  4.75e+00  1.20e-03  1.13e+01  8.07e+00  2.13e+01  1.53e+02  0.00e+00  2.21e-04  3.29e+01  0.00e+00  7.42e-02  1.57e+00  0.00e+00  5.62e-02  0.00e+00  0.00e+00
  39.2  42.3 7.725e+02 7.717e+02 9.989e-01 7.724e+02 0.000e+00   19.0  0.00e+00  3.40e-05  2.04e+01  9.97e+00  1.71e-04  0.00e+00  0.00e+00  1.16e+01  2.77e+02  1.43e+01  2.98e-01  2.59e+01  1.65e+01  1.06e+02  2.16e+02  0.00e+00  2.16e-01  6.55e+01  0.00e+00  1.17e+00  4.51e+00  0.00e+00  2.29e+00  0.00e+00  0.00e+00
  42.2  44.3 8.828e+02 8.829e+02 1.000e+00 8.826e+02 0.000e+00   21.0  0.00e+00  1.05e-03  1.84e+01  1.53e+01  2.63e-03  0.00e+00  0.00e+00  2.22e+01  2.62e+02  2.60e+01  9.39e-01  3.28e+01  2.15e+01  1.67e+02  2.19e+02  0.00e+00  1.21e+00  7.85e+01  0.00e+00  2.72e+00  9.43e+00  0.00e+00  5.87e+00  0.00e+00  1.48e-07
  49.3  49.1 1.082e+03 1.078e+03 9.964e-01 1.078e+03 5.846e-12   25.0  0.00e+00  3.35e-02  1.29e+01  3.64e+01  1.25e-01  0.00e+00  8.68e-05  5.33e+01  1.97e+02  7.45e+01  3.93e+00  4.00e+01  3.75e+01  2.68e+02  2.03e+02  3.76e-05  1.17e+01  9.01e+01  1.89e-02  1.05e+01  1.82e+01  2.76e-03  2.09e+01  0.00e+00  4.56e-03
  52.2  51.1 1.146e+03 1.138e+03 9.931e-01 1.139e+03 1.794e-09   26.0  0.00e+00  7.15e-02  1.13e+01  4.28e+01  5.24e-01  0.00e+00  2.47e-03  6.19e+01  1.76e+02  9.53e+01  5.56e+00  3.91e+01  4.76e+01  2.91e+02  1.94e+02  1.71e-03  2.18e+01  8.66e+01  1.66e-01  1.40e+01  2.04e+01  4.64e-02  2.99e+01  0.00e+00  2.68e-02
