C (48)Ca+(206)Pb -> (254)No                                               
H:  X  Y  '253No  '
C 253No  
H:  X  Y  '250Cf  '
C 250Cf  
  36.6  0.000E+00;  40.0  0.882E-27;  41.2  0.162E-25;  43.9  0.380E-23;
  23.6  0.000E+00;  28.9  0.000E+00;  30.7  0.000E+00;  36.6  0.000E+00;
  40.0  0.882E-27;  41.2  0.162E-25;  43.9  0.380E-23;  40.0  0.882E-27;
  41.2  0.162E-25;  43.9  0.380E-23;
H:  X  Y  '248Cf  '
C 248Cf  
  36.6  0.771E-15;  40.0  0.141E-13;  41.2  0.318E-13;  43.9  0.176E-12;
  23.6  0.000E+00;  28.9  0.352E-20;  30.7  0.233E-18;  36.6  0.771E-15;
  40.0  0.141E-13;  41.2  0.318E-13;  43.9  0.176E-12;  40.0  0.141E-13;
  41.2  0.318E-13;  43.9  0.176E-12;
H:  X  Y  '247Cf  '
C 247Cf  
  36.6  0.452E-19;  40.0  0.475E-16;  41.2  0.248E-15;  43.9  0.661E-14;
  23.6  0.000E+00;  28.9  0.000E+00;  30.7  0.000E+00;  36.6  0.452E-19;
  40.0  0.475E-16;  41.2  0.248E-15;  43.9  0.661E-14;  40.0  0.475E-16;
  41.2  0.248E-15;  43.9  0.661E-14;
H:  X  Y  '246Cf  '
C 246Cf  
  36.6  0.182E-08;  40.0  0.219E-08;  41.2  0.199E-08;  43.9  0.120E-08;
  23.6  0.000E+00;  28.9  0.721E-10;  30.7  0.230E-09;  36.6  0.182E-08;
  40.0  0.219E-08;  41.2  0.199E-08;  43.9  0.120E-08;  40.0  0.219E-08;
  41.2  0.199E-08;  43.9  0.120E-08;
H:  X  Y  '245Cf  '
C 245Cf  
  36.6  0.392E-09;  40.0  0.208E-08;  41.2  0.313E-08;  43.9  0.654E-08;
  23.6  0.000E+00;  28.9  0.194E-12;  30.7  0.254E-11;  36.6  0.392E-09;
  40.0  0.208E-08;  41.2  0.313E-08;  43.9  0.654E-08;  40.0  0.208E-08;
  41.2  0.313E-08;  43.9  0.654E-08;
H:  X  Y  '247Bk  '
C 247Bk  
  36.6  0.000E+00;  40.0  0.154E-26;  41.2  0.449E-25;  43.9  0.132E-22;
  23.6  0.000E+00;  28.9  0.000E+00;  30.7  0.000E+00;  36.6  0.000E+00;
  40.0  0.154E-26;  41.2  0.449E-25;  43.9  0.132E-22;  40.0  0.154E-26;
  41.2  0.449E-25;  43.9  0.132E-22;
H:  X  Y  '245Bk  '
C 245Bk  
  36.6  0.353E-15;  40.0  0.711E-14;  41.2  0.165E-13;  43.9  0.100E-12;
  23.6  0.000E+00;  28.9  0.000E+00;  30.7  0.642E-19;  36.6  0.353E-15;
  40.0  0.711E-14;  41.2  0.165E-13;  43.9  0.100E-12;  40.0  0.711E-14;
  41.2  0.165E-13;  43.9  0.100E-12;
H:  X  Y  '244Bk  '
C 244Bk  
  36.6  0.282E-20;  40.0  0.737E-17;  41.2  0.406E-16;  43.9  0.168E-14;
  23.6  0.000E+00;  28.9  0.000E+00;  30.7  0.000E+00;  36.6  0.282E-20;
  40.0  0.737E-17;  41.2  0.406E-16;  43.9  0.168E-14;  40.0  0.737E-17;
  41.2  0.406E-16;  43.9  0.168E-14;
H:   X Y  'SIGFUS'
C EXCIT VS SIGFUS(MB)
  36.6  0.120E+03;  40.0  0.153E+03;  41.2  0.163E+03;  43.9  0.187E+03;
  23.6  0.656E+01;  28.9  0.389E+02;  30.7  0.571E+02;  36.6  0.120E+03;
  40.0  0.153E+03;  41.2  0.163E+03;  43.9  0.187E+03;  40.0  0.153E+03;
  41.2  0.163E+03;  43.9  0.187E+03;
H:   X Y  'SIGER'
C EXCIT VS SIGEVA(MB)
  36.6  0.696E-04;  40.0  0.211E-04;  41.2  0.148E-04;  43.9  0.681E-05;
  23.6  0.119E-02;  28.9  0.337E-03;  30.7  0.320E-03;  36.6  0.696E-04;
  40.0  0.211E-04;  41.2  0.148E-04;  43.9  0.681E-05;  40.0  0.211E-04;
  41.2  0.148E-04;  43.9  0.681E-05;
H:   X Y 'SIGFISS'
C EXCIT VS SIGFISS(MB)
  36.6  0.120E+03;  40.0  0.153E+03;  41.2  0.163E+03;  43.9  0.187E+03;
  23.6  0.656E+01;  28.9  0.389E+02;  30.7  0.571E+02;  36.6  0.120E+03;
  40.0  0.153E+03;  41.2  0.163E+03;  43.9  0.187E+03;  40.0  0.153E+03;
  41.2  0.163E+03;  43.9  0.187E+03;
H: X Y  'No  '
  36.6  0.613E-04;  40.0  0.163E-04;  41.2  0.111E-04;  43.9  0.489E-05;
  23.6  0.118E-02;  28.9  0.314E-03;  30.7  0.298E-03;  36.6  0.613E-04;
  40.0  0.163E-04;  41.2  0.111E-04;  43.9  0.489E-05;  40.0  0.163E-04;
  41.2  0.111E-04;  43.9  0.489E-05;
H: X Y  'Md  '
  36.6  0.471E-05;  40.0  0.253E-05;  41.2  0.189E-05;  43.9  0.958E-06;
  23.6  0.348E-05;  28.9  0.141E-04;  30.7  0.121E-04;  36.6  0.471E-05;
  40.0  0.253E-05;  41.2  0.189E-05;  43.9  0.958E-06;  40.0  0.253E-05;
  41.2  0.189E-05;  43.9  0.958E-06;
H: X Y  'Fm  '
  36.6  0.363E-05;  40.0  0.233E-05;  41.2  0.183E-05;  43.9  0.945E-06;
  23.6  0.228E-05;  28.9  0.869E-05;  30.7  0.951E-05;  36.6  0.363E-05;
  40.0  0.233E-05;  41.2  0.183E-05;  43.9  0.945E-06;  40.0  0.233E-05;
  41.2  0.183E-05;  43.9  0.945E-06;
H: X Y  'Es  '
  36.6  0.636E-08;  40.0  0.973E-08;  41.2  0.113E-07;  43.9  0.157E-07;
  23.6  0.168E-11;  28.9  0.295E-09;  30.7  0.925E-09;  36.6  0.636E-08;
  40.0  0.973E-08;  41.2  0.113E-07;  43.9  0.157E-07;  40.0  0.973E-08;
  41.2  0.113E-07;  43.9  0.157E-07;
H: X Y  'Cf  '
  36.6  0.221E-08;  40.0  0.427E-08;  41.2  0.512E-08;  43.9  0.774E-08;
  23.6  0.000E+00;  28.9  0.723E-10;  30.7  0.232E-09;  36.6  0.221E-08;
  40.0  0.427E-08;  41.2  0.512E-08;  43.9  0.774E-08;  40.0  0.427E-08;
  41.2  0.512E-08;  43.9  0.774E-08;
H: X Y  'Bk  '
  36.6  0.353E-15;  40.0  0.712E-14;  41.2  0.166E-13;  43.9  0.102E-12;
  23.6  0.000E+00;  28.9  0.000E+00;  30.7  0.642E-19;  36.6  0.353E-15;
  40.0  0.712E-14;  41.2  0.166E-13;  43.9  0.102E-12;  40.0  0.712E-14;
  41.2  0.166E-13;  43.9  0.102E-12;
C   QC= -152.73    AT/ACN=   0.8110    NEXC=  14
C RESC  X0  152.734  X1  1.       FROM 1    SHIFT TO ECM
C RESC  X0  188.323  X1   1.23301 FROM 1    SHIFT TO ELAB
C RESC  X0    3.923  X1  0.025688 FROM 1    SHIFT TO MEV/U
