 -30.138 -39.344 -44.561 -52.798 -56.445 -62.948 -66.095 -71.874 -74.647 -80.161        
 -82.198 -86.807 -86.802 -88.412 -87.714 -88.796 -87.544 -88.115 -85.969 -86.189        
 -83.516 -83.562 -80.976 -80.438 -77.261 -76.428 -72.925 -71.795 -68.020 -66.579        
  43  81 110  90 107  91 105                                                            
      0.      0.      0.      0.      0.      0.      0.      0.      0. -70.970        
 -75.980 -78.936 -83.610 -84.152 -86.014 -85.823 -87.224 -86.433 -87.326 -86.019        
 -86.327 -84.775 -84.910 -82.578 -82.540 -79.656 -79.098 -76.082 -75.213 -71.919        
  44  91 110  93 109  94 108                                                            
 -67.452 -73.481 -76.974 -82.571 -83.452 -86.075 -86.070 -88.226 -87.620 -89.222        
 -87.951 -89.100 -87.261 -88.100 -85.938 -86.332 -83.710 -83.820 -80.695 -80.297        
  45  91 114  92 114  92 114   WAPSTRA-AUDI & MOLLER-MYERS                              
 -58.7   -63.140 -69.110 -72.940 -78.340 -79.634 -82.560 -83.168 -85.517 -85.592        
 -87.410 -86.777 -88.024 -86.953 -87.856 -86.372 -86.860 -85.080 -85.021 -82.940        
 -82.330 -79.730 -78.740 -75.960                                                        
  46  91 125  94 116  99 112   WAPSTRA-AUDI & MOLLER-MYERS                              
 -46.79  -55.61  -59.17  -66.270 -70.150 -76.180 -77.800 -81.301 -82.193 -85.221        
 -85.428 -87.925 -87.478 -89.400 -88.423 -89.912 -88.371 -89.524 -87.606 -88.335        
 -86.030 -86.333 -83.680 -83.460 -80.590 -80.140 -76.85  -75.44  -72.03  -70.46         
 -67.20  -66.04  -62.46  -61.10  -57.11                                                 
  47  91 129  96 121 100 117  WAPSTRA-AUDI & MOLLER-MYERS                               
 -31.00  -37.57  -46.46  -52.05  -60.30  -64.430 -70.790 -73.000 -76.760 -78.170        
 -81.030 -82.330 -84.800 -85.150 -87.073 -86.930 -88.404 -87.601 -88.722 -87.456        
 -88.217 -86.624 -87.040 -84.960 -84.950 -82.760 -82.250 -79.580 -78.590 -75.770        
 -74.550 -71.67  -70.11  -66.86  -65.06  -61.95  -59.69  -56.61  -53.74                 
  48  91 129  98 123 103 120  WAPSTRA-AUDI & MOLLER-MYERS                               
   0.0     0.0     0.0     0.0     0.0     0.0     0.0   -67.900 -69.890 -74.320        
 -75.660 -79.720 -80.650 -83.977 -84.339 -87.132 -86.987 -89.251 -88.540 -90.349        
 -89.254 -90.581 -89.050 -90.021 -88.091 -88.720 -86.416 -86.709 -83.940 -83.973        
 -80.950 -80.580 -77.520 -77.05  -74.02  -72.64  -69.56  -67.86  -64.81                 
  49  91 132 100 132 106 129  WAPSTRA-AUDI                                              
   0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   -63.870        
 -68.360 -70.580 -74.607 -76.080 -79.493 -80.617 -83.500 -84.100 -86.524 -86.409        
 -88.405 -87.999 -89.372 -88.575 -89.541 -88.253 -88.945 -87.450 -87.728 -85.780        
 -85.835 -83.440 -83.420 -81.060 -80.420 -77.810 -77.010 -74.020 -73.020 -70.010        
 -68.490 -63.210                                                                        
  50 101 140 104 132 110 132                                                            
 -57.705 -63.092 -65.566 -71.15  -73.09  -76.99  -78.40  -81.90  -82.62  -85.834        
 -85.941 -88.658 -88.332 -90.560 -90.035 -91.526 -90.399 -91.654 -90.067 -91.102        
 -89.202 -89.946 -87.821 -88.240 -85.902 -86.024 -83.600 -83.440 -80.640 -80.380        
 -77.48  -76.390 -69.466 -64.904 -58.616 -54.256 -47.573 -43.320 -36.346 -32.107        
  51 101 140 106 134 112 133                                                            
      0.      0.      0.      0.      0. -66.19  -70.40  -72.40  -76.12  -77.43         
 -80.84  -81.740 -84.443 -84.870 -87.005 -86.930 -88.654 -87.967 -89.483 -88.421        
 -89.588 -88.323 -89.218 -87.613 -88.252 -86.402 -86.704 -84.730 -84.630 -82.380        
 -82.10  -79.610 -78.980 -73.87  -68.752 -63.171 -59.059 -52.997 -48.893 -42.480        
  52 101 140 108 136 111 135                                                            
      0.      0.      0.      0.      0.      0.      0. -65.32  -67.47  -71.76         
 -73.470 -77.55  -78.54  -82.19  -82.420 -85.370 -85.164 -87.671 -87.189 -89.404        
 -88.508 -90.304 -89.166 -90.518 -89.019 -90.066 -88.285 -88.992 -87.007 -87.348        
 -85.201 -85.213 -82.930 -82.67  -77.600 -74.83  -68.698 -65.302 -59.561 -56.084        
  53 111 140 112 138 116 137 ------------------------------------------                 
 -64.011 -67.44  -71.44  -73.07  -76.62  -77.610 -80.850 -81.37  -83.820 -84.000        
 -86.140 -86.160 -87.970 -87.361 -88.841 -87.911 -88.980 -87.734 -88.505 -86.897        
 -87.451 -85.706 -85.902 -83.970 -83.796 -79.430 -76.720 -71.73  -68.308 -63.163        
  54 111 150 114 142 116 142 ------------------------------------------                 
 -53.432 -58.983 -61.515 -67.09  -68.70  -73.270 -74.48  -78.07  -78.830 -82.050        
 -82.350 -85.16  -85.290 -87.450 -87.110 -89.162 -88.316 -89.861 -88.698 -89.881        
 -88.421 -89.286 -87.662 -88.125 -86.506 -86.425 -82.215 -80.03  -75.750 -73.180        
 -69.000 -66.050 -60.143 -57.302 -51.767 -48.755 -43.006 -39.759 -33.804 -30.274        
  55 111 150 116 147 120 142 ------------------------------------------                 
 -41.147 -44.898 -50.760 -53.906 -59.123 -62.63  -66.85  -68.67  -72.53  -73.640        
 -77.15  -78.01  -80.89  -81.530 -84.040 -84.330 -86.206 -85.935 -87.563 -86.863        
 -88.066 -87.175 -88.089 -86.909 -87.665 -86.358 -86.560 -82.77  -80.630 -77.240        
 -75.000 -70.950 -68.36  -63.93  -61.72  -55.460 -52.640 -47.517 -44.442 -39.098        
  56 111 150 119 146 121 142 -----------------------------------------                  
 -26.46  -34.22  -38.29  -44.73  -48.18  -53.96  -56.80  -61.93  -64.53  -69.05         
 -70.570 -74.26  -75.39  -78.75  -79.460 -82.56  -82.760 -85.482 -85.116 -87.303        
 -86.726 -88.453 -87.569 -88.968 -87.870 -88.906 -87.733 -88.273 -84.925 -83.285        
 -79.980 -77.820 -74.01  -72.03  -67.82  -65.56  -60.719 -58.447 -53.575 -51.016        
  57 111 150 127 147 131 143  -----------------------------------------                 
   0.      0.    -23.42  -29.91  -35.52  -39.58  -45.66  -49.09  -54.51  -57.32         
 -62.09  -64.32  -68.49  -70.17  -73.78  -74.95  -77.76  -78.68  -81.12  -81.60         
